"site_id","mean","median","n","sd","ptile","date","water_year","water_day","swe","year","today_diff","today_perc_ch","today_perc","today_anomaly","ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","ano","el"
"313",10.7533333333333,10.65,30,2.37918173898642,0.6,"2021-03-04",2021,155,11.2,2021,0.446666666666665,4.15375077495349,104.153750774954,0.187739616250146,"SNTL","1977","MT","Barker Lakes","","1977-August","2100-January","  46.10","-113.13","   8250","Deer Lodge","Warm Springs Creek-West Valley (170102010304)","1977",8250
"314",14.98,13.9,30,5.08706269831145,0.6,"2021-03-04",2021,155,15.1,2021,0.119999999999999,0.801068090787712,100.801068090788,0.0235892512273991,"SNTL","1980","WY","Base Camp","","1979-October","2100-January","  43.94","-110.45","   7060","Teton","Berry Creek (170401010304)","1979",7060
"315",5.97,5.6,30,1.53872988375881,0.4,"2021-03-04",2021,155,5.4,2021,-0.569999999999999,-9.54773869346733,90.4522613065327,-0.370435387013867,"SNTL","1977","MT","Basin Creek","","1976-October","2100-January","  45.80","-112.52","   7180","Silver Bow","Basin Creek (170102010201)","1976",7180
"316",10.73,11.15,30,3.64049541910874,0.233333333333333,"2021-03-04",2021,155,7.3,2021,-3.43,-31.9664492078285,68.0335507921715,-0.942179457772735,"SNTL","1979","NM","Bateman","","1978-October","2100-January","  36.51","-106.32","   9300","Rio Arriba","Montoya Canyon-Canjilon Creek (130201020901)","1978",9300
"317",10.472,10,25,2.65777475845239,0.12,"2021-03-04",2021,155,7.9,2021,-2.572,-24.5607333842628,75.4392666157372,-0.967726851878773,"SNTL","1986","WY","Battle Mountain","","1985-October","2100-January","  41.05","-107.27","   7440","Carbon","West Fork Battle Creek (140500030109)","1985",7440
"318",6.95333333333333,6.4,30,1.71277820963553,0.2,"2021-03-04",2021,155,5.5,2021,-1.45333333333333,-20.9012464046021,79.0987535953979,-0.848523950828749,"SNTL","1977","MT","Beagle Springs","","1976-October","2100-January","  44.47","-112.98","   8850","Beaverhead","Upper Nicholia Creek (100200010501)","1976",8850
"319",15.33,15.05,30,4.85003732655384,0.666666666666667,"2021-03-04",2021,155,18,2021,2.67,17.4168297455969,117.416829745597,0.550511227074854,"SNTL","1980","ID","Bear Basin","","1979-October","2100-January","  44.95","-116.14","   5350","Adams","Upper Goose Creek (170602100104)","1979",5350
"320",12.36,12.4,30,4.46670440883008,0.2,"2021-03-04",2021,155,8.2,2021,-4.16,-33.6569579288026,66.3430420711974,-0.931335414041779,"SNTL","1980","ID","Bear Canyon","","1979-October","2100-January","  43.74","-113.94","   7900","Custer","Upper Star Hope Creek (170402180101)","1979",7900
"321",16.8724137931034,16,29,5.24219804987266,0.448275862068966,"2021-03-04",2021,155,15.3,2021,-1.57241379310345,-9.31943592887798,90.680564071122,-0.299953145253954,"SNTL","1976","NV","Bear Creek","","1976-March","2100-January","  41.83","-115.45","   8040","Elko","West Fork Pine Creek-Jarbidge River (170501020301)","1976",8040
"322",12.89,12.5,30,4.04119733025609,0.5,"2021-03-04",2021,155,12.7,2021,-0.190000000000001,-1.47401086113267,98.5259891388673,-0.0470157689597308,"SNTL","1980","CO","Bear Lake","","1979-October","2100-January","  40.31","-105.65","   9500","Larimer","Glacier Creek (101900060201)","1979",9500
"323",46.5678571428571,48.65,28,13.8182931242511,0.357142857142857,"2021-03-04",2021,155,40.1,2021,-6.46785714285714,-13.8891019249942,86.1108980750058,-0.468064838739458,"SNTL","1980","ID","Bear Mountain","","1979-October","2100-January","  48.31","-116.07","   5400","Bonner","Middle Lightning Creek (170102131202)","1979",5400
"324",20.2071428571429,21.25,28,6.5281685124531,0.607142857142857,"2021-03-04",2021,155,22.8,2021,2.59285714285715,12.8313891834571,112.831389183457,0.397179873330632,"SNTL","1980","ID","Bear Saddle","","1979-October","2100-January","  44.61","-116.98","   6180","Washington","Upper Mann Creek (170501241001)","1979",6180
"325",4.56666666666667,4.55,30,1.27882848687796,0.766666666666667,"2021-03-04",2021,155,5.4,2021,0.833333333333334,18.2481751824818,118.248175182482,0.651638074913215,"SNTL","1980","WY","Bear Trap Meadow","","1979-October","2100-January","  43.89","-107.06","   8200","Johnson","Upper North Fork Red Fork Powder River (100902010205)","1979",8200
"326",18.18,17.15,30,5.19737334190766,0.633333333333333,"2021-03-04",2021,155,18.4,2021,0.219999999999999,1.2101210121012,101.210121012101,0.0423290738469924,"SNTL","1980","WY","Beartooth Lake","","1979-October","2100-January","  44.94","-109.57","   9360","Park","Beartooth Creek (100700060206)","1979",9360
"327",19.5285714285714,19.05,28,7.02349797533422,0.357142857142857,"2021-03-04",2021,155,15.7,2021,-3.82857142857143,-19.6049743964887,80.3950256035113,-0.54510892464367,"SNTL","1980","CO","Beartown","","1979-October","2100-January","  37.71","-107.51","  11600","Mineral","Bear Creek-Rio Grande (130100010104)","1979",11600
"328",14.2866666666667,14.1,30,3.715645702769,0.233333333333333,"2021-03-04",2021,155,11.3,2021,-2.98666666666667,-20.9052729818012,79.0947270181988,-0.803808249112912,"SNTL","1967","MT","Beaver Creek","","1966-October","2100-January","  44.95","-111.36","   7850","Gallatin","Upper Beaver Creek (100200070402)","1966",7850
"329",8.86,8.3,30,3.113441382358,0.533333333333333,"2021-03-04",2021,155,8.4,2021,-0.459999999999999,-5.19187358916478,94.8081264108352,-0.14774647841663,"SNTL","1980","UT","Beaver Dams","","1980-June","2100-January","  39.14","-111.56","   7990","Sanpete","Headwaters Twelvemile Creek (160300040402)","1980",7990
"330",9.81333333333333,9.1,30,3.16551824305696,0,"2021-03-04",2021,155,5.2,2021,-4.61333333333333,-47.0108695652174,52.9891304347826,-1.45737063542499,"SNTL","1979","UT","Beaver Divide","","1978-October","2100-January","  40.61","-111.10","   8280","Summit","Shingle Creek-Provo River (160202030105)","1978",8280
"331",9.05666666666667,9.05,30,4.20120535522624,0.833333333333333,"2021-03-04",2021,155,13.9,2021,4.84333333333333,53.4781008465219,153.478100846522,1.15284374930835,"SNTL","1980","OR","Beaver Reservoir","","1979-October","2100-January","  45.15","-118.22","   5150","Union","Upper Beaver Creek (170601040301)","1979",5150
"332",33.6966666666667,34.15,30,12.9228608803675,0.366666666666667,"2021-03-04",2021,155,25.5,2021,-8.19666666666667,-24.3248590365021,75.6751409634979,-0.634276476590341,"SNTL","1979","UT","Ben Lomond Peak","","1978-October","2100-January","  41.38","-111.94","   7689","Weber","Cutler Creek-North Fork Ogden River (160201020302)","1978",7689
"333",18.8733333333333,17.55,30,7.19098733489183,0.233333333333333,"2021-03-04",2021,155,14.1,2021,-4.77333333333334,-25.2914164606146,74.7085835393854,-0.663793872945979,"SNTL","1980","UT","Ben Lomond Trail","","1980-June","2100-January","  41.38","-111.92","   5972","Weber","Cutler Creek-North Fork Ogden River (160201020302)","1980",5972
"334",13.1133333333333,11.75,30,5.27732516712209,0.166666666666667,"2021-03-04",2021,155,8.9,2021,-4.21333333333333,-32.1301474326385,67.8698525673615,-0.798384257157875,"SNTL","1981","NV","Berry Creek","","1980-October","2100-January","  39.32","-114.62","   9377","White Pine","Berry Creek (160600081301)","1980",9377
"335",14.3766666666667,14.4,30,2.9824409504613,0.3,"2021-03-04",2021,155,12.7,2021,-1.67666666666667,-11.6624159517737,88.3375840482263,-0.562179333812907,"SNTL","1963","CO","Berthoud Summit","","1963-September","2100-January","  39.80","-105.78","  11300","Grand","Upper Fraser River (140100010202)","1963",11300
"336",8.46666666666667,8.6,30,3.25495201864454,0.4,"2021-03-04",2021,155,7.3,2021,-1.16666666666667,-13.7795275590551,86.2204724409449,-0.358428222592511,"SNTL","1979","NV","Big Bend","","1978-October","2100-January","  41.76","-115.69","   6898","Elko","Martin Creek (170501040104)","1978",6898
"337",14.41,13.35,30,5.79799906031799,0.566666666666667,"2021-03-04",2021,155,13.8,2021,-0.609999999999999,-4.23317140874392,95.7668285912561,-0.105208709703817,"SNTL","1981","NV","Big Creek Sum","","1980-October","2100-January","  39.29","-117.12","   8685","Lander","Big Creek (160401070303)","1980",8685
"338",26.8068965517241,26.5,29,8.17229339355513,0.517241379310345,"2021-03-04",2021,155,26.7,2021,-0.106896551724137,-0.398765114484176,99.6012348855158,-0.0130803614819359,"SNTL","1980","ID","Big Creek Summit","","1979-October","2100-January","  44.63","-115.80","   6560","Valley","Curtis Creek (170602080402)","1979",6560
"339",14.95,14.35,30,4.62480195288926,0.1,"2021-03-04",2021,155,9.5,2021,-5.45,-36.4548494983278,63.5451505016722,-1.1784288398761,"SNTL","1979","UT","Big Flat","","1978-October","2100-January","  38.30","-112.36","  10349","Beaver","Three Creeks (160300070202)","1978",10349
"340",18.7888888888889,18.4,27,8.71388517664738,0.296296296296296,"2021-03-04",2021,155,12.3,2021,-6.48888888888889,-34.5357776463631,65.4642223536369,-0.744660820902101,"SNTL","1984","NV","Big Meadow","","1983-October","2100-January","  39.45","-119.94","   8235","Washoe","Hunter Creek-Truckee River (160501020505)","1983",8235
"341",23.7166666666667,23.9,30,8.20071835933873,0.166666666666667,"2021-03-04",2021,155,15.8,2021,-7.91666666666666,-33.380182712579,66.6198172874209,-0.965362584077942,"SNTL","1980","OR","Big Red Mountain","","1979-October","2100-January","  42.05","-122.85","   6050","Jackson","Upper Little Applegate River (171003090301)","1979",6050
"342",10.8321428571429,10.3,28,2.77048646235553,0.142857142857143,"2021-03-04",2021,155,8,2021,-2.83214285714286,-26.145730300033,73.854269699967,-1.02225471794398,"SNTL","1963","WY","Big Sandy Opening","","1963-March","2100-January","  42.65","-109.26","   9080","Sublette","Black Joe Creek-Big Sandy River (140401040101)","1963",9080
"343",13.2866666666667,11.3,30,9.48885856052293,0.533333333333333,"2021-03-04",2021,155,12.4,2021,-0.886666666666667,-6.67335674862017,93.3266432513798,-0.0934429216128819,"SNTL","1980","OR","Bigelow Camp","","1979-October","2100-January","  42.08","-123.34","   5130","Josephine","Sturgis Fork Carberry Creek (171003090105)","1979",5130
"344",21.0966666666667,21.25,30,8.33681007933194,0.633333333333333,"2021-03-04",2021,155,23.5,2021,2.40333333333333,11.392005056091,111.392005056091,0.28827972695354,"SNTL","1979","OR","Billie Creek Divide","","1978-October","2100-January","  42.41","-122.27","   5280","Klamath","Seldom Creek (180102030201)","1978",5280
"345",21.88,19.3,25,5.77646085419091,0.12,"2021-03-04",2021,155,16.7,2021,-5.18,-23.6745886654479,76.3254113345521,-0.89674285531457,"SNTL","1985","CO","Bison Lake","","1985-September","2100-January","  39.76","-107.36","  10880","Garfield","Headwaters Deep Creek (140100011401)","1985",10880
"346",7.83684210526316,7.9,19,2.72523404220543,0.631578947368421,"2021-03-04",2021,155,8,2021,0.163157894736842,2.08193418401612,102.081934184016,0.0598693147854577,"SNTL","1989","MT","Bisson Creek","","1988-October","2100-January","  47.68","-114.00","   4920","Lake","Mud Creek (170102120602)","1988",4920
"347",32.94,30.15,30,9.59959050850787,0.166666666666667,"2021-03-04",2021,155,25.9,2021,-7.04,-21.3721918639951,78.6278081360049,-0.733364615267768,"SNTL","1968","MT","Black Bear","","1967-October","2100-January","  44.51","-111.13","   8170","Gallatin","Madison Arm-Madison River (100200070202)","1967",8170
"348",8.17241379310345,7.4,29,3.03619787513031,0.655172413793103,"2021-03-04",2021,155,8.5,2021,0.327586206896552,4.0084388185654,104.008438818565,0.107893563057873,"SNTL","1980","UT","Black Flat-U.M. Ck","","1980-June","2100-January","  38.68","-111.60","   9414","Sevier","U M Creek (140700030101)","1980",9414
"349",8.80333333333333,8.4,30,2.51539855391894,0.8,"2021-03-04",2021,155,10.8,2021,1.99666666666667,22.6808027262401,122.68080272624,0.793777456680137,"SNTL","1966","MT","Black Pine","","1965-October","2100-January","  46.41","-113.43","   7210","Granite","Marshall Creek (170102020203)","1965",7210
"350",18.8931034482759,17.6,29,6.07147493462449,0.551724137931034,"2021-03-04",2021,155,17.8,2021,-1.09310344827586,-5.78572732250411,94.2142726774959,-0.180039193119632,"SNTL","1980","WY","Blackwater","","1979-October","2100-January","  44.38","-109.79","   9780","Park","Lower Elk Fork (100800120209)","1979",9780
"351",28.5724137931034,25.6,29,14.7473943594822,0.620689655172414,"2021-03-04",2021,155,34.2,2021,5.62758620689656,19.6958725561188,119.695872556119,0.381598679042454,"SNTL","1980","OR","Blazed Alder","","1979-October","2100-January","  45.43","-121.86","   3650","Clackamas","Clear Creek-Sandy River (170800010102)","1979",3650
"352",14.7724137931034,15,29,4.74641944384879,0.482758620689655,"2021-03-04",2021,155,14.8,2021,0.0275862068965527,0.186741363211958,100.186741363212,0.00581200360037787,"SNTL","1980","WA","Blewett Pass","","1979-October","2100-January","  47.35","-120.68","   4240","Chelan","Upper Peshastin Creek (170200110501)","1979",4240
"353",20.1866666666667,18.6,30,7.38734861369286,0.533333333333333,"2021-03-04",2021,155,18.6,2021,-1.58666666666667,-7.85997357992074,92.1400264200793,-0.214781615115021,"SNTL","1979","WY","Blind Bull Sum","","1978-October","2100-January","  42.96","-110.61","   8650","Sublette","Forty Rod Creek (140401010402)","1978",8650
"354",6.68,6.4,20,2.02733945434846,0.15,"2021-03-04",2021,155,4.6,2021,-2.08,-31.1377245508982,68.8622754491018,-1.02597519894293,"SNTL","1990","SD","Blind Park","","1989-October","2100-January","  44.11","-103.98","   6890","Pennington","Upper Castle Creek (101201100104)","1989",6890
"355",9.82666666666667,9.55,30,2.88251965131721,0.466666666666667,"2021-03-04",2021,155,9.4,2021,-0.426666666666666,-4.34192672998642,95.6580732700136,-0.148018649750295,"SNTL","1977","MT","Bloody Dick","","1976-October","2100-January","  45.17","-113.50","   7600","Beaverhead","Upper Bloody Dick Creek (100200011002)","1976",7600
"356",25.9566666666667,24.7,30,9.83199153128522,0.266666666666667,"2021-03-04",2021,155,17.6,2021,-8.35666666666667,-32.1946834467703,67.8053165532297,-0.849946487451286,"SNTL","1981","CA","Blue Lakes","","1980-October","2100-January","  38.61","-119.92","   8067","Alpine","Deer Creek (180400120101)","1980",8067
"357",15.23,14.7,30,5.34564921382252,0.5,"2021-03-04",2021,155,14.7,2021,-0.530000000000001,-3.47997373604728,96.5200262639527,-0.0991460492075597,"SNTL","1979","OR","Blue Mountain Spring","","1978-October","2100-January","  44.25","-118.52","   5870","Grant","Summit Creek (170501160104)","1978",5870
"358",12.5448275862069,12.7,29,2.30195355030966,0.448275862068966,"2021-03-04",2021,155,12.4,2021,-0.144827586206896,-1.15448048378229,98.8455195162177,-0.0629150775815669,"SNTL","1979","WY","Bone Springs Div","","1978-October","2100-January","  44.68","-107.58","   9350","Sheridan","Granite Creek-Shell Creek (100800100102)","1978",9350
"359",16.0766666666667,13.6,30,8.12470406180767,0.533333333333333,"2021-03-04",2021,155,15,2021,-1.07666666666667,-6.69707650839727,93.3029234916027,-0.132517647224571,"SNTL","1980","ID","Bostetter R.S.","","1979-October","2100-January","  42.16","-114.19","   7500","Cassia","Upper Big Cottonwood Creek (170402120201)","1979",7500
"360",15.76,15.75,30,3.23766625188896,0.7,"2021-03-04",2021,155,17.1,2021,1.34,8.502538071066,108.502538071066,0.413878360445028,"SNTL","1977","MT","Boulder Mountain","","1976-October","2100-January","  46.56","-111.29","   7950","Meagher","Upper Camas Creek (100301030501)","1976",7950
"361",14.8233333333333,14.05,30,4.95905186525598,0.6,"2021-03-04",2021,155,16.1,2021,1.27666666666667,8.61254778502362,108.612547785024,0.257441684692033,"SNTL","1979","OR","Bourne","","1978-October","2100-January","  44.83","-118.19","   5850","Baker","Cracker Creek (170502030101)","1978",5850
"362",7.77,7.55,30,3.76042459084719,0.966666666666667,"2021-03-04",2021,155,14.7,2021,6.93,89.1891891891892,189.189189189189,1.8428770030032,"SNTL","1979","OR","Bowman Springs","","1978-October","2100-January","  45.36","-118.47","   4530","Umatilla","Johnson Creek (170701030401)","1978",4530
"363",7.91666666666667,7.6,30,2.26701738327962,0.5,"2021-03-04",2021,155,7.6,2021,-0.316666666666667,-4.00000000000001,96,-0.139684269296849,"SNTL","1977","MT","Box Canyon","","1976-October","2100-January","  45.27","-110.25","   6670","Park","Headwaters Boulder River (100700020902)","1976",6670
"364",11.0766666666667,10.8,30,3.37185954357669,0.0333333333333333,"2021-03-04",2021,155,4.6,2021,-6.47666666666667,-58.4712609088173,41.5287390911827,-1.92079966053288,"SNTL","1979","UT","Box Creek","","1979-August","2100-January","  38.51","-112.02","   9853","Sevier","Greenwich Creek (160300020106)","1979",9853
"365",16.6,16.05,16,4.56610702166882,0.6875,"2021-03-04",2021,155,17.1,2021,0.5,3.01204819277108,103.012048192771,0.109502470622614,"SNTL","1992","MT","Brackett Creek","","1992-August","2100-January","  45.89","-110.94","   7320","Gallatin","Upper Brackett Creek (100700030403)","1992",7320
"366",19.2583333333333,18,24,4.98309460918193,0.125,"2021-03-04",2021,155,13.2,2021,-6.05833333333333,-31.4582431847685,68.5417568152315,-1.21577730476362,"SNTL","1986","UT","Brighton","","1986-September","2100-January","  40.60","-111.58","   8766","Salt Lake","Headwaters Big Cottonwood Canyon (160202040201)","1986",8766
"367",16.5724137931034,15.3,29,5.15072093093524,0.862068965517241,"2021-03-04",2021,155,19.4,2021,2.82758620689655,17.0620058260508,117.062005826051,0.548969017116432,"SNTL","1963","WY","Brooklyn Lake","","1962-October","2100-January","  41.36","-106.23","  10240","Albany","Spring Creek (101800100502)","1962",10240
"368",15.2233333333333,15.5,30,4.70558606656865,0.166666666666667,"2021-03-04",2021,155,10.4,2021,-4.82333333333333,-31.683818699365,68.316181300635,-1.02502286964874,"SNTL","1979","UT","Brown Duck","","1978-October","2100-January","  40.58","-110.59","  10574","Duchesne","Brown Duck Creek-Lake Fork River (140600030604)","1978",10574
"369",8.2,7.6,30,2.59242929607972,0.5,"2021-03-04",2021,155,7.7,2021,-0.499999999999999,-6.09756097560975,93.9024390243902,-0.192869290883304,"SNTL","1980","CO","Brumley","","1979-October","2100-January","  39.09","-106.54","  10600","Lake","North Fork Lake Creek (110200010101)","1979",10600
"370",23.0173913043478,21.7,23,7.91814097637439,0.739130434782609,"2021-03-04",2021,155,26.8,2021,3.78260869565218,16.4336985266339,116.433698526634,0.477714239609836,"SNTL","1986","ID","Brundage Reservoir","","1985-October","2100-January","  45.04","-116.13","   6250","Adams","Upper Goose Creek (170602100104)","1985",6250
"371",14.9966666666667,14.7,30,5.38013481008726,0.166666666666667,"2021-03-04",2021,155,10.1,2021,-4.89666666666667,-32.6517003778618,67.3482996221383,-0.910138284543701,"SNTL","1979","UT","Buck Flat","","1978-October","2100-January","  39.13","-111.44","   9409","Sanpete","Ferron Reservoir-Ferron Creek (140600090302)","1978",9409
"373",8.86666666666667,8.35,30,3.73338464660959,0.8,"2021-03-04",2021,155,12.1,2021,3.23333333333333,36.4661654135338,136.466165413534,0.866059524905806,"SNTL","1981","NV","Buckskin Lower","","1980-October","2100-January","  41.75","-117.53","   6930","Humboldt","Cabin Creek-Martin Creek (160401090502)","1980",6930
"374",16.0766666666667,15.35,30,5.85212506839114,0.4,"2021-03-04",2021,155,13.5,2021,-2.57666666666667,-16.0273688575575,83.9726311424425,-0.44029589876401,"SNTL","1979","UT","Bug Lake","","1978-October","2100-January","  41.69","-111.42","   7987","Rich","Laketown Canyon (160102010102)","1978",7987
"375",23.3392857142857,23.05,28,9.90298642893346,0.821428571428571,"2021-03-04",2021,155,29.4,2021,6.06071428571428,25.9678653404744,125.967865340474,0.612008743948871,"SNTL","1979","WA","Bumping Ridge","","1978-October","2100-January","  46.81","-121.33","   4610","Yakima","Upper Bumping River (170300020105)","1978",4610
"376",23.5071428571429,22.65,28,6.52277653738144,0.428571428571429,"2021-03-04",2021,155,21.3,2021,-2.20714285714286,-9.38924339106654,90.6107566089335,-0.338374746473978,"SNTL","1980","WA","Bunchgrass Mdw","","1979-October","2100-January","  48.69","-117.18","   5000","Pend Oreille","Harvey Creek (170102160401)","1979",5000
"377",8.52758620689655,8.5,29,1.49663826904646,0.310344827586207,"2021-03-04",2021,155,8,2021,-0.527586206896551,-6.1868176304084,93.8131823695916,-0.352514176476783,"SNTL","1980","WY","Burgess Junction","","1979-October","2100-January","  44.79","-107.53","   7880","Sheridan","Lower East Fork Big Goose Creek (100901010202)","1979",7880
"378",13.97,13.45,30,4.10097969792081,0.1,"2021-03-04",2021,155,9.9,2021,-4.07,-29.1338582677165,70.8661417322835,-0.99244578120284,"SNTL","1979","CO","Burro Mountain","","1978-October","2100-January","  39.88","-107.60","   9400","Rio Blanco","North Elk Creek (140500050302)","1978",9400
"379",11.9266666666667,10.8,30,4.13954298104924,0.2,"2021-03-04",2021,155,9,2021,-2.92666666666667,-24.5388485187255,75.4611514812745,-0.707002362353743,"SNTL","1979","WY","Burroughs Creek","","1978-October","2100-January","  43.70","-109.67","   8750","Fremont","West Du Noir Creek (100800010102)","1978",8750
"380",12.33,11.1,30,4.11608702699458,0.2,"2021-03-04",2021,155,9.2,2021,-3.13,-25.3852392538524,74.6147607461476,-0.760430957720885,"SNTL","1980","CO","Butte","","1979-October","2100-January","  38.89","-106.95","  10160","Gunnison","Washington Gulch-Slate River (140200010206)","1979",10160
"381",7.21333333333333,6.9,30,2.60791015993628,0.633333333333333,"2021-03-04",2021,155,7.4,2021,0.186666666666667,2.58780036968578,102.587800369686,0.0715771078062093,"SNTL","1975","MT","Calvert Creek","","1974-October","2100-January","  45.88","-113.33","   6430","Deer Lodge","Fishtrap Creek (100200040801)","1974",6430
"382",11.9666666666667,12.5,18,2.679771719865,0.444444444444444,"2021-03-04",2021,155,12,2021,0.0333333333333332,0.278551532033425,100.278551532033,0.0124388704777482,"SNTL","1992","ID","Camas Creek Divide","","1991-October","2100-January","  43.27","-115.35","   5710","Elmore","Sheep Creek-Camas Creek (170402200101)","1991",5710
"383",13.288,11.3,25,7.81666595593458,0.24,"2021-03-04",2021,155,7.6,2021,-5.688,-42.8055388320289,57.1944611679711,-0.727675972347462,"SNTL","1986","UT","Camp Jackson","","1985-October","2100-January","  37.81","-109.49","   8858","San Juan","Johnson Creek (140802010301)","1985",8858
"384",11.09,10.8,30,3.48942738114377,0.6,"2021-03-04",2021,155,11,2021,-0.0899999999999999,-0.811541929666365,99.1884580703336,-0.0257921974494565,"SNTL","1961","WY","Canyon","","1960-October","2100-January","  44.72","-110.51","   7870","Park","Upper Slough Creek (100700010705)","1960",7870
"385",21.7,20.9,30,5.34615556361249,0.333333333333333,"2021-03-04",2021,155,18.7,2021,-3,-13.8248847926267,86.1751152073733,-0.561150898866258,"SNTL","1967","MT","Carrot Basin","","1966-October","2100-January","  44.96","-111.29","   9000","Gallatin","Specimen Creek (100200080105)","1966",9000
"386",12.2133333333333,12.5,30,5.84747120901248,0.233333333333333,"2021-03-04",2021,155,7.9,2021,-4.31333333333333,-35.3165938864629,64.6834061135371,-0.737640798758506,"SNTL","1979","CO","Cascade","","1978-October","2100-January","  37.65","-107.81","   8880","San Juan","Headwaters Cascade Creek (140801040201)","1978",8880
"387",11.21,9.8,20,6.7329433619918,0.25,"2021-03-04",2021,155,6.7,2021,-4.51,-40.2319357716325,59.7680642283675,-0.669840775055296,"SNTL","1990","CO","Cascade #2","","1990-September","2100-January","  37.66","-107.80","   8920","San Juan","Headwaters Cascade Creek (140801040201)","1990",8920
"388",27.3433333333333,26.1,30,9.3919879036128,0.566666666666667,"2021-03-04",2021,155,28.5,2021,1.15666666666667,4.23015969767158,104.230159697672,0.123154616310966,"SNTL","1980","OR","Cascade Summit","","1979-October","2100-January","  43.59","-122.06","   5100","Deschutes","Upper Salt Creek (170900010301)","1979",5100
"389",10.9071428571429,10.45,28,2.71687846092323,0,"2021-03-04",2021,155,6.4,2021,-4.50714285714286,-41.3228552717747,58.6771447282253,-1.65894165748264,"SNTL","1962","WY","Casper Mtn.","","1962-January","2100-January","  42.73","-106.32","   7900","Natrona","Pratts Soda Lakes (101800070804)","1962",7900
"390",12.2366666666667,10.85,30,5.32757843246094,0.133333333333333,"2021-03-04",2021,155,7.2,2021,-5.03666666666667,-41.1604467447562,58.8395532552438,-0.945395122853237,"SNTL","1980","UT","Castle Valley","","1980-June","2100-January","  37.66","-112.74","   9607","Iron","Upper Mammoth Creek (160300010201)","1980",9607
"391",15.8166666666667,14.45,30,5.45774257573482,0.4,"2021-03-04",2021,155,13.9,2021,-1.91666666666667,-12.118018967334,87.881981032666,-0.351183046849477,"SNTL","1978","CA","Cedar Pass","","1977-October","2100-January","  41.58","-120.30","   7030","Modoc","Thoms Creek (180200020603)","1977",7030
